Players from how many teams have participated in the National Hockey League?,1
What sports are played at universities affiliated by States Colleges and Universities athletic association?,0
Which awards has been given to both michel hazanavicius and geoffrey rush?,0
List the battles in which alumni of US Army Command and General Staff College fought?,0
What are the relatives of the rugby player one of whose relatives is Nick Williams?,0
Name the sea with Helsinki as one of the shore city and is also an outflow for Danish straits?,1
What company made facebook messenger and is the platform where Words of Gold can be played?,1
Which license provider of MSX basic is also the designer of Language Integrated Query?,3
"What state was Cyrus Mann born in, and has the famous Downriver?",0
How many guests have been there on broadway?,0
Among which basket ball team having arena as The Palace of Auburn hills has president as Stan Van Gundy ?,4
Erik Jendresen is the writer of which television show?,3
List the broadcast area of the TV stations which also serves in Agalga?,0
How many characters are there in The Office?,1
Which builder of Ford Straight-6 engine is also the automobile platform provider of Chiva bus?,1
Who manufactures the SHO V8?,0
Which company created BASIC and Language Integrated Query ?,0
Who was once married to both Kelly Brook and Rosie Huntington-Whiteley?,0
What is the religion of the ones in the Kampuchean Union of Salvation?,0
Was Gerald Gibbs the cinematographer of X the unknown?,1
Where are the National Academy Museum and School award winners buried?,0
"Name the river whose source is located in Itasca State Park and mouth is located in Pilottown, Louisiana?",1
Name the origins of the river with Quich Department as one of the origin ?,1
What is the affiliation of tani University?,1
Name the ones who debuted in the San Francisco 49ers.,0
What are some movies written by British writers?,0
Where is the venue of the History of Penny Arcade Expo located?,0
Which city do both Arthur Ross and Edward Niesen come from?,1
What religions do politicians in the Korean Minjoo Party follow?,0
Name some books by Spanish speaking authors.,0
Greater Napanee is the home town of what people?,4
Which  NASA astronaut was on mission Gemini 8?,1
How many players are in the San Francisco Giants?,4
Which party won both the general election and the andhra pradesh election in 2004?,0
Which companies have Kumho Asiana Group as their parent company?,1
What is the relegious affiliations of Katyayana ?,1
Who is the developer of Montecito Inn?,0
Which show's theme music composer's label is MapleMusic Recordings?,0
Is the Caterpullar 797F assembled in North America?,0
Whose commanders are Colin Powell and Jaber Al-Ahmad Al-Sabah?,0
What is the largest city in the country where the San Marcos River originates?,4
Was the body of Elsie Paroubek discovered in Chicago?,1
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?,3
List all the children of Barbara Bush?,0
Which movies' music is composed by people associated with the band Yes?,4
Which genre of books does the writer of The Many Hands write?,0
What railway lines go through the stations maintained by Western Australian Public Transport Authority?,3
Whose mayors are affiliated with Christen-Democratisch en Vlaams?,0
What are some orthonychidae birds?,2
What is the home town of Rolando Gomez and is also the place of death of Clyde McNeal?,1
What company is the one which wrote the google web toolkit and PlayN?,0
Which mainter of Pandaruan Bridge is also the land of Malaysia junior Hockey league ?,2
Which set of researchers won the Gold Medal of the Royal Astronomical Society award?,4
Does Hard Candy Fitness have one of the divisions in Moscow?,1
List all the doctoral student of the scientist who has advised John Bowlby?,0
Waddy wachtel did the music for what movies?,1
Name the movie whose director is Stanley Kubrick and editor is Anthony Harvey?,2
Who are in the liang chow club?,3
Is San Salvador Island a part of the Bahamas?,4
where did Deion Sanders debut?,0
Which river's source place is Gloucestershire and has mouth in North Sea?,4
Was Michael Schumacher the Pole driver of 1994 Spanish Grand Prix?,2
Name the sport league of Hampton Roads Rhinos?,3
Which licensee of the WRVU is also the alma mater of the Todd J. Campbell ?,0
In which city is the distributor of Jeevan Mrityu located?,0
Who are the chancellors of universities which is affiliated with Plymouth University?,0
Is Robin Gibb the singer of Oh! Darling?,4
What is the nationality of the chancellor who was served by Michael Mayr?,0
List the newspapers which has headquarters in Stockholm?,1
"Who is the person whose home town is Fairmount, Indiana?",1
Bud Adams owns which american football team?,2
What team did J P Paris was former team of Bert McCaffrey play for?,0
Trainees at the national film school of Lodz have received what awards?,0
Name the broadcast area of Radio Philippines Network ?,0
Who was the head coach of Middlesbrough F.C. season 2006-7 also the coach of England national under 21 footbal team ?,3
Where is Dofinivka Estuary located ?,0
Which sea is surrounded by Rostock and Kaliningrad?,0
Who was in military unit which played the role of Air interdiction?,0
What is the place of birth of the stars of Auto Shankar ?,0
Which governer of Winston Bryant is the president of Joseph Stiglitz?,1
What is the official residence of Sarah Kazemy ?,1
"Who is the child of John Tyler, Sr.?",2
In how many languages did Marika Gombitova sing?,1
What is the occupation of the band members of The Shirelles?,0
Name all the hubs of the airlines whose one of the hubs is Selangir ?,1
Do the White Plains Road lie in the Bronx county?,0
Was Ganymede discovered by Galileo Galilei?,2
"Through which important cities the does the river originating from the Duwamish, flow?",1
Which Fox show is presented by Ryan Seacrest?,2
Name the Glover's distributor?,0
In which city are the schools whose district is Mumbai Suburban?,4
How many sitcoms are there whose theme music is composed by a New Yorker?,1
Who hold stocks in the bank which is located at 731 Lexington Avenue?,0
What are the beverages whose origin is England?,0
What sports are played at Vishwajyot High School?,4
How many TV shows has distributor located in Burbank California ?,0
Is Fluidinfo written in PostgreSQL language?,4
Was Castillo discovered by Galileo?,4
What is the location of the Peetz Table Wind Energy Center which is also the state of Ben Nighthorse Campbell?,1
Name the sovereign state of Wallington railway station ?,3
Employees of Ottawa Citizen have come from which towns?,1
Was His New Job edited by Charlie Chaplin?,4
Was Cliff Burton in Metallica?,4
Give me a count of movies whose editor is Mark Stevens?,1
Who battled under commander Egushawa in a conflict?,1
In how many places have people canonized by John Paul II died?,0
Is the Chiva Bus by the Ford Motor Company?,1
What is the parent company of PrivateCore?,1
Was Mark Twain a character of Mark Twain Tonight?,4
Which organisation has superintendent as Lieutenant general (United States)?,4
Name the river whose source mountain is Baikal Mountains and mouth location is Arctic Ocean?,0
What are Jerry Bock's musicals based upon?,0
Where did the people die who were known for Young Life?,1
Name some sports played in institutions of Maharashtra?,0
Name the TV show with artist Christopher Franke and cast member Jason Carter ?,4
Does Mt St. Peter Churt follow the architectural style of art deco?,3
What layout can be found in cars similar to the Subaru Outback?,1
Which spouse of Ptolemy XIV had a father named Ptolemy XII auletes?,4
What is the type of Naval Station Bremerton?,2
Who was the bronze medalist of Swimming at the 2008 Summer Olympics Men's 400 metre individual medley?,3
Los Angeles Lakers is the team of which basketball players?,0
Give me a count of movies whose music composer is Bernard Herrmann?,2
Which publisher of Stone Canoe is also the university for which Michael Powell plays for?,1
Which developer of  the Spider-Man: Edge of Time is the  successor of PlayStation 2 ?,2
What organisations purpose is Peace?,3
What is the common product of the Apple Productivity Experience Group and services of the 21Vianet ?,1
What belongs to the families of Buccinidae and Buccinoidea?,0
Where did the plays written by Robert Schenkkan take place?,1
What is the profession of William Luther Hill ?,2
Is Truth prevails the national motto of Czechoslovakia?,1
How many people are there whose children died in Indiana?,3
What is the official residence of the Helen Getachew which is also the palce of death of the Haile Selassie Gugsa?,0
What is the current team of John McGuinness (motorcycle racer) ?,3
Name the common musical band of Take Me There and Tonight's the Night?,0
What are some bands out to texarkana?,1
How many companies have developed cross platformed software?,0
What is the place of death of the lieutenant of Frank Steunenberg?,2
How many information appliance are manufactured by companies located in Taiwan?,0
Which sitcoms are made by a company headquartered in NYC?,2
From which state do the White Plum Asangas come?,0
Who composed the lyrics of Holler If Ya Hear Me ?,1
What is the genre of the things developed by Interplay Entertainment?,0
Who is associated to the predecessor of Dan Mica?,0
What is the debut team of people born in Vargas?,0
"How many teams was Garry Unger in, previously?",0
"What is the successor of the governors whose child is Levi Lincoln, Jr.?",2
In which country is Bocas del toro a capital of some region?,0
Which religions are followed by people in England?,1
"Fairfield, Connecticut is hometown to which persons?",1
Who wrote A house not meant to stand and Akale?,1
Which company developed Google Web Toolkit and Google custom search?,0
How many people have been canonized by Pope Benedict XVI?,4
Which hub of Cascade Airways is also the resting place of Brandon Lee ?,0
List the websites which the authors of Tornado own ?,0
What are the artists that are associated with the Framptons camel album?,3
South Side elevated railroad and twin cities 400 are operated by which city?,0
Which country were the associates of Hilda Duhalde from?,0
Whose opponents are Ike Clanton and Billy Clanton?,0
What awards were presented to the person who produced Paradise place?,0
What are some cars similar to luxury cars?,0
What are the books written by authors who died in Madrid?,0
Under whom did Charles Drummond Ellis do his PhD?,2
What are the movies with Daniel Waters as screenwriter?,2
From how many different places have people gone to the Harward Medical School?,0
Which countries led by Elizabeth II?,1
List the regions served by the company which serves in Pacific Ocean?,0
"Mazhar Ul Haq High School, Beerwah is affiliated to Islamic Religion",1
What are the teams for which Wilfred McDonald played for?,4
Tell me the total number of organizations who maintain the bridges made by the malaysian PWD?,0
When did Aghasalim Childagh die?,2
List the total number of executive producer of TV show which have one of the executiive producer as Steven Moffat ?,0
"For how many PMs did the politician work, whose successor was Kingsley Wood?",4
List the architect of the buildings whose one of the architect is Philip Webb?,1
What is the largest city of Pulau Ubin?,0
"Give me all office holders who finally retired in Montpelier, Orange, Virgina?",1
What non fiction subjects are covered in books by Doubleday publishers?,1
What is the resting place of the child of Linda Lee Cadwell?,0
Was the skeleton dance animated by Walt Disney?,4
List the producers who produced movies starring Michael Jackson.,0
Is Lancy a city close to Geneva?,2
How many politicians are there from the city of Ganges?,0
What are the prizes awarded to the main members of DisneyToon Studios?,0
Which territory of Tonkin campaign is also the death place of Theophane Venard ?,1
What are the television shows whose starting music is composed by Ron Grainer?,3
Name the office holder whose constituency is Haight-Ashbury?,4
GetTV is owned by which organisation?,1
Where does John A Danaher III work?,0
How many universities are in the National Collegiate Athletic Association?,3
What is the field of interest of the advisor of Henri Maspero ?,0
What is the governing body of Fort Monroe ?,0
Who was the australian flag bearer of 2008 Summer Olympics?,1
What are some cars similar to the ones assembled at Toluca?,4
Is Denver the largest city of Colorado?,1
Where did john o conner study?,0
What is the name of the homeground of football team Panionios G.S.S.?,0
"Does the mississippi orignate in the clearwater county, minnesota?",1
Give me the count of interests of the philosopher whose primary interest is Metaphysics ?,0
Who is the  distributor of Rev (drink) ?,3
In how many nations can I find people related to the feminist movement?,1
How many awards have been given to the ones who died of lung cancer?,0
Which rivers start from the Provinces of Zambia?,2
How many ingedients are required to make the Ragout Fin?,0
What are some seas inside europe ?,2
What is the largest city of the country which hosted the 1951 Asian Games?,1
Is the magnolia place of the greek revival architectural style?,3
How many people are in the band with Juelz Santana?,1
List down the important people of The Elders?,0
"Where did the wrestler die who was billed in Norman, Oklahoma?",1
Where did Goran Cengic die?,2
Who was in youth clubs of FC Barcelona and Newell's Old Boys?,0
Which are the countires where Pioneer Corporation has flourished?,0
In which part of the world can i find Xynisteri and Mavro?,0
Count the number of members of the organization which have Austria as one of the member ?,0
Where in the us military did pierre r graham and edwin f hunter work?,0
What is the home stadium of Kenya's women national football team ?,0
How many television shows have  Fox Broadcasting Company as their channel?,2
Which city which owns Boundary Dam and was the place for Soccer Bowl '76?,2
Count the total number of software whose programming language is C++ and operating system is Microsoft Windows?,4
Under which scientist did doctoral students erban ieica and Erich Bagge study?,1
Of what all has David Ian Salter been an editor of?,4
Where did Allama Matthews study?,0
Count everyone who was in the military unit which is structured like the Marine Aircraft Group 13 ?,0
Name the home stadium of FC Spartak Moscow season 2011-12,0
What is the workplace of Christopher S. Stewart ?,0
Count the number of tenants whose one of the tenant is Toronto Phantoms ?,0
Count the different genres of games published by Titus Software,0
Was the altazor drawn by Picasso?,0
"Where was Live in Detroit, MI recorded and was also palce of birth of the Bodhin Kjolhede?",1
The fugitive Kind and the Notebook of Trigorin is written by what author?,0
Count the number of religions followed by BJP members.,0
How many different organizations own the railway lines which are a part of Norfolk Southern Railway?,1
Count the birthplaces of recepients of the National Museum of Racing and Hall of Fame.,3
Who is the common prime minster of William Deaner and Mark Latham?,1
Which band's former member are Kevin Jonas and Joe Jonas?,1
Which royalty's spouse is Ptolemy XIV of Egypt?,3
List the launch site of the rockets whose one of the launch site has been Cape Canaveral Air Force Station Launch Complex 26 ?,2
Where can one find the Dzogchen Ponolop Rinpoche?,0
"Who was on the first team in the GPs that were held at Watkins Glen, NY?",4
What is the debut team of the football player whose college is UCLA Bruins football?,4
Name the common distributing label of the Chinga Chang Records and StandBy Records?,0
What is the region of Kim Sawchuk ?,2
What award was won by the father of Angelina Jolie?,0
Which boarder country of Korean Peninsula was the state of Sodagreen?,1
What are the important buildings of the architect whose one of the significant building is Krasnye Vorota?,3
Whay common comic is written by Karakuri Dji Ultimo and narrated by The Incredible Hulk ?,0
What is the leading party in Baraily which Chandra Shekhar too is associated with?,1
Who are some people whose religion is headquartered in Gold Base?,0
Which university attended by Donn Barber and education institute of Jack McGregor ?,1
How many people are known for Dragons' Den?,1
Who were in the youth clubs that were in season of 2015 Argentine Primera Division?,0
What is the draft team of the Antoine Bibeau and also had player named Nathan Dempsey?,3
Who is the developer of the software which serves the platform for King's Quest VI?,1
How many races have the horses bred by Jacques Van't Hart participated in?,0
Which holy places did consider Pope Gregory I as a saint?,0
Who is considered to be the deciding person when it comes to crustaceans from the Balanidae family?,2
What is the television show whose opening theme is Te Deum (Charpentier)?,2
What is the county of Saint Lucia national cricket team ?,0
How many different people have been in any political seat in places which are under the Indian Standard timezone?,0
What is the mascot of Galatasaray Handball Team ?,0
Which team has had both Martin prochzka and garry unger as its players ?,0
In which state is Colemanville Covered Bridge located ?,1
Is Rajya Sabha a house of parliament in India?,1
What is the military unit whose command structures are United States Department of the Navy and United States Department of Defense?,0
"Which university's affiliation is with Kalpan, Inc. and has campus at Iowa ?",1
What is the river on which the Kariba Dam and Batoka Gorge Hydroelectirc power station exist?,0
How many services does the company who made Onedrive provide?,0
Where do the sister stations of Al Khaleejiya 100.9 play?,0
Name the service region of Jerusalem Institue of Justice which was also the result region in Gaza Israel conflict?,1
Does the Jordan River start in the Golan Heights?,1
In which cities can the beverage related to Barq's be found?,0
Count the number of sports played by university which also plays Taekwondo ?,0
What are the notableworks of Russell T Davies?,1
"Over how many cities did the Bellaton MMA, Season 11 take place?",0
Which constructor's team won the 1967 Mexican Grand Prix ?,2
Which university was attended by both Richard H Immerman and Franklin W Olin?,0
What are some famous veterinary physicians known for?,0
What is the region of the Kim Sawchuk which is also served by the Airtours International Airways ?,1
Which awards did the narrator of Oscar and Lucinda win?,0
To which series does the character of Londo Mollari belong?,0
In which country was Gumus first aired which is also the mouth country of Upper Neretva?,3
Which key person of maryland jockey club is the appointer of Joseph Clay ?,4
Who is the President of United World College of Costa Rica?,0
List bacterias whose order is Bacillales and division is Firmicutes?,2
What are the regions served by Toll Global Express which is also the country of LPGA?,2
Who is the parent organization of Get TV is also the label provider of I Pray on CHristmas ?,3
How many maintainers are there of the bridges that can carry motor vehicles over them?,0
What magazine is Marritt Cabal known for and is the publisher of Lucifer's Hammer?,2
What is the common official residence of Lezlee Westine and Arnold W. Braswell?,0
Name some islands in a pacific archipelago?,1
Who is the prime minister of the successor of Kingsley Wood?,0
Name all the venues of the convention which has also been hosted in San Diego Convention ?,0
What is the name of the characters created by Frank Miller?,1
What are some journals of academic Philosophy?,3
Which colored race horses have won the Grand National?,1
Name the city of Duwamish River ?,0
How many movies have been cinematographed by Jordan Cronenweth?,1
Whose resting place is William Henry Harrison Tomb State Memorial and has kids named John Scott Harrison?,0
Which employer of Michael M. Sears is also the producer of Delta III ?,1
Which TV show's company is PlayTone and is produced by Stephen E. Ambrose ?,2
Give me a count of everything owned by the network whose sister name is The CW?,0
Give me the count of all people who ascended a peak in California?,1
Is Joe Schilling the trainer of Nick Diaz?,1
Which shows theme music is composed by a band which has Larry Lalonde in it?,0
Current players of Colorado Avalanche have previously played for how many different teams?,3
What religion is Kabir Suman from?,0
What is the service of the Laemmle Theatres and is also the award of the Jos Rivera (playwright)?,2
What is the territory of the conflict whose commander is Feng Zicai?,2
Does Chicago own the Monroe Station?,2
Who designed the stadiums which have been rented by Oakland athletics?,0
Name the profession of Oamr D Conger for which Jack Ryan was also nominated?,1
Which river has its roots in Baikal Mountains?,1
Did Bob Dylan write the lyrics of the times they are a changin'?,2
Which person designed the cars which has been designed by ASC Creative Services?,3
Where did the  designer of Monument to Salavat Yulaev die?,2
Which  person has opponent Ike Clanton?,1
What are the TV shows whose network is also known as the CW?,3
Which fields are covered by academic journals in the US?,0
Which nationality of Newin Chidchob is also the nationality of Ajahn Sao Kantaslo?,1
Which parent organization of Get TV also owns the Galleria ?,1
How many things belong to phylum of Chordate?,0
"Which military unit garrison is Arlington County, Virginia and The Pentagon?",1
What are the baseball teams who belongs to Guggenheim Partners?,2
How many shows belong to the network one of whose sister station is Cartoonite?,0
Some movies whose screenplay is done by american born people?,0
List the awards received of the person whose child is Daine Disney Miller?,1
Which football players currently have their contracts with Stoke City F.C.?,1
Is Christchurch the largest city of South Island?,2
What is the common award won by Charles LeMaire and Eric Roth,4
Terminal Station at Chattanooga is made by architects from which University?,0
Count the number of people became famous for when Andrew Jackson was a commander ?,0
Which bacteria's taxonomic class is Bacilli?,1
Which royal person married the successor of Darius I?,0
Who is the builder of Atamurat-Kerkichi Bridge?,3
Who is the producer of album which has the song Money?,0
Which operator of New Sanno Hotel is also the governing body of the Oahu Railway and Land Company ?,1
Which engine's successor's predecessor is BMW M10?,1
Was Writings and Drawings illustrated by Bob Dylan?,1
Is Baker's Dozen Donuts in the coffee industry?,2
Name the military conflict whose commander was Colin Powell and took place in israel ?,1
Name the home ground of  2015 Fort Lauderdale Strikers season ?,1
How many leagues have used the O.co Coliseum?,1
Who was the cover artist of The Adventure of Tom Sawyer and also wrote mark Twain Tonight?,1
During the reigns of which monarchs was the name to the Israelite kingdom as United Monarch?,1
Who holds shares in something famous for the Seven Spring Mountain Resort?,2
Who is the builder of the Stadium of Costa Rica women's national football team?,2
The software with Mac OS as operating system and C++ as programming language are [answer].,0
Who made the engine whose predecessor is the SHO V6?,4
Who is the builder of Presidio Santa Cruz de Terrenate ?,0
Count the number of sports played by the universities whose one of the sports is baketball ?,0
Where does the river flow into which begins in Lebrsnik?,1
"Who is the founder of European School, Karlsruhe?",1
How many groups speak the English Language?,1
To which series does Lost special belong to ?,0
"What sport amongst the one Lagos Preparatory School practices, did Willian Garne play for?",0
Which kind of buildings are found in England?,4
In what tv shows did Jason Carter act?,1
Which television show's network is BBC HD and is related to Doctor Who Confidential?,1
From what american football teams did Carlos Emmons play?,2
"What are Breann McGregor and Anika Knudsen, both known for?",0
What municipalities are adjacent to Chne-Bougeries?,3
Which sports exist in the universities whose president is Emanuel de Guzman?,0
What currencies have been prevalent in the country whose national anthem is La Marseillaise?,0
In which time zone is Pong Pha?,1
Which city was founded by George Washington and John Forbes (British Army officer)?,3
What is the television show with presenter as Ryan Seacrest and theme music composer as Julian Gingell?,2
What is the television show whose executive producer is Douglas Netter?,2
Is Cologny a neighbouring city of Geneva?,4
Who is the editor of Hearth and Home?,0
Which state of Timothy J. Roemer is also the location city of Dad's Root Beer ?,3
Which band produced the album Aida?,2
In which cities are there stations of SCOLA?,2
Who is the publisher of The Rolling Stone Album Guide ?,3
What is the nationality of the golf player who won the 2002 Players Championship ?,0
Which race is the Best Mate is also the race of the Martin Molony?,4
What is the nationality of Aishath Saffa?,0
Through which label has Katy B released her singles?,0
List the ceremonial county of East Tilbury?,2
What is the municipality of Homestead Grays Bridge ?,0
Is Pulau Ubin the largest city of Singapore?,1
What is the basketball team whose President's college is Brockport Golden Eagles?,0
To which political party do the children of Sonia Gandhi belong?,0
How many other Guests are there of the television episodes whose Guests is Brian d'Arcy James?,0
Where were Justina Machado and John Englehard born?,0
Was Charlemagne canonized by antipope pachal 3?,3
Count the participants of the NBA.,0
Foxy Brown was associated with which band?,1
Marika Gombitov makes songs in which languages?,0
"What is the country which lies on the European route E8, and where Ragnhild Jolson was born?",1
What are some families of mammals in the animal kingdom?,0
List the common official language of the ladonia and Empire of Atlantium ?,0
Name the office holder whose child is Lori Black and predecessor is Henry E Catto Jr?,2
Does the Vadodara Railway station lie at the end of the Mathura Vadodara route?,3
Was Yabanc Damat first aired in UAE?,3
To which state George M. Chilcott  belong ?,0
List the television shows whose network's owning company is Turner Broadcasting System?,1
Who are the people which ITV(TV network) has employed?,0
